CONTEXT,ID,TEXT
endless:endurance,"ENDLESS - ENDURANCE

Process travelers until your balance drops below zero. Citations penalize an escalating number of points. The highest achieved points are remembered for scoring.","无尽 - 耐力

给旅客签证直到你的余额掉到零以下。警告会处罚掉你越来越多的分数。最高的成就点将会被积分榜记录下来。"
endless:course1,Course 1,程序1
endless:course2,Course 2,程序2
endless:course3,Course 3,程序3
endless:course4,Course 4,程序4
bullend:1A,Check rulebook for rules in effect.,从规则手册中查找有效规则
bullend:2A,Check rulebook for rules in effect.,从规则手册中查找有效规则
bullend:3A,Check rulebook for rules in effect. REASON FOR DENIAL stamp is required when denying entry.,从规则手册中查找有效规则。你拒绝他人入境时需要拒绝入境原因的印章
bullend:4A,Check rulebook for rules in effect. REASON FOR DENIAL stamp is required when denying entry.,从规则手册中查找有效规则。你拒绝他人入境时需要拒绝入境原因的印章
night:MANAGE_EXPENSES,Manage your expenses using the checkboxes below.,通过使用以下复选框来管理你的开销
night:AFTER_6PM,Applicants entering after 6PM are unpaid.,下午六点过后的申请人无需费用
night:PROGRESS_SAVED,Progress is saved at the start of each day.,每天开始时的过程可以省掉
night:ATTACK_DIDNOTHING,The day was cut short by a terrorist attack.,今日由于一场恐怖袭击而提前结束
night:ATTACK_FIREDGUN,The day was cut short by a terrorist attack.,今日由于一场恐怖袭击而提前结束
night:ATTACK_FIREDGUN,TRIGGER BONUS,守卫奖励
night:ATTACK_SOLVED,The day was cut short by a terrorist attack.,今日由于一场恐怖袭击而提前结束
night:ATTACK_SOLVED,SHARPSHOOTER BONUS,神枪手奖励
night:POISONING,The day was cut short by a security incident.,今日由于一件安保事故而提前结束
night:FAMILY_PICTURE,Your wife found an old family picture.,你妻子找到一张旧全家福
night:BUY_UPGRADE0,Booth Upgrade Available: SPACE key to toggle INSPECT mode.,可获取边检站升级：按空格键启动检查模式
night:BUY_UPGRADE0,UPGRADE BOOTH,升级边检站
night:BUY_UPGRADE1,Booth Upgrade Available: TAB key to toggle stamp bar.,可获得边检站升级：按TAB键弹出印章条
night:BUY_UPGRADE1,UPGRADE BOOTH,升级边检站
night:BUY_UPGRADE2,Booth Upgrade Available: Rulebook shortcuts.,可获得边检站升级：规则手册书签
night:BUY_UPGRADE2,UPGRADE BOOTH,升级边检站
night:BUY_UPGRADE3,Booth Upgrade Available: Double-click for quick INSPECT.,可获得边检站升级：双击鼠标进行快速检查
night:BUY_UPGRADE3,UPGRADE BOOTH,升级边检站
night:APARTMENT_RENT,The rent has gone up.,房租上涨了
night:APARTMENT_UPGRADE,"A cheaper class 8 apartment is available (Rent = 25, Heat = 10)",可以入住更便宜的8级公寓了（房租=25，暖气=10）
night:APARTMENT_UPGRADE,MOVE TO CLASS-8,搬到8级公寓
night:APARTMENT_UPGRADE,"A class-7 apartment is available. (Rent = 30, Heat = 10)",可以入住7级公寓了（房租=30，暖气=10）
night:APARTMENT_UPGRADE,MOVE TO CLASS-7,搬到7级公寓
night:APARTMENT_UPGRADE,"A class-6 apartment is available. (Rent = 40, Heat = 5)",可以入住6级公寓了（房租=40，暖气=5）
night:APARTMENT_UPGRADE,MOVE TO CLASS-6,搬到6级公寓
night:APARTMENT_UPGRADE,"A class-5 apartment is available. (Rent = 50, Heat = 0)",可以入住5级公寓了（房租=50，暖气=0）
night:APARTMENT_UPGRADE,Class-5 is the best a worker can have.,普通公民最多只能得到5级公寓
night:APARTMENT_UPGRADE,MOVE TO CLASS-5,搬到5级公寓
night:SON_BIRTHDAY,Your son's birthday is in 2 days.,你儿子还有两天过生日
night:SON_BIRTHDAY2,Your son's birthday is tomorrow. He wants an expensive crayon set.,你儿子明天就过生日了。他想要一套很昂贵的蜡笔。
night:SON_BIRTHDAY2,SON'S GIFT,儿子的礼物
night:SON_BIRTHDAY3,Your son has drawn a picture for you to take to work.,你儿子给你画了一幅画让你带去上班。
night:NIECE,Your sister has been arrested. Her young daughter needs a home.,你姐妹被逮捕了。她的小女儿需要一个家。
night:NIECE,ADOPT NIECE,收养侄女
night:NIECE2_YES,Your niece has brought her mother's savings.,你侄女带来了她妈妈的存款
night:NIECE2_YES,SISTER'S SAVINGS,姐姐的存款
night:NIECE2_NO,Your niece has disappeared.,你侄女消失了
night:FRIENDLY_GUARD_PAYOUT,A young woman dropped off something.,一个年轻女人送了点东西来
night:FRIENDLY_GUARD_PAYOUT,ELISA'S GIFT,Elisa的礼物
night:DETAIN_PAYOUT,DETAIN BONUS,扣押奖金
night:EZIC_PAYOUT,A strange man brought money. Uncheck to burn it.,一个陌生男人带来了一笔钱。反选则视为烧毁。
night:EZIC_PAYOUT,EZIC GIFT,伊兹克的礼物
night:EZIC_PAYOUT_RETRY,A strange man brought money again. Uncheck to burn it.,一个陌生男人又带来了一笔钱。反选则视为烧毁。
night:EZIC_PAYOUT_RETRY,EZIC GIFT,伊兹克的礼物
night:EZIC_TAKESAVINGS,The neighbors have reported your new wealth.,领居们上报了你的不义之财
night:EZIC_TAKESAVINGS,The Ministry of Income has confiscated your savings pending investigation.,财政部没收了你的存款，等待调查
night:EZIC_CLEARED,The Ministry of Income has cleared all wrongdoing.,财政部清理了所有不当行为
night:EZIC_CLEARED,Your savings will not be returned.,你的存款不会被归还
night:EZIC_REWARD,A small package arrived.,收到一个小包裹
night:EZIC_REWARD,EZIC GIFT,伊兹克的礼物
night:TAKE_FAMILY_PASSPORTS,The Ministry of Information has confiscated your family's passports.,情报部没收了你和家人的护照
night:ESCAPE,You can now escape to Obristan by yourself.,你现在可以一个人潜逃到欧布里斯坦
night:ESCAPE,You can now escape to Obristan with one family member.,你现在可以带着你一个家庭成员潜逃到欧布里斯坦
night:ESCAPE,You can now escape to Obristan with two family members.,你现在可以带着你两个家庭成员潜逃到欧布里斯坦
night:ESCAPE,You can now escape to Obristan with three family members.,你现在可以带着你三个家庭成员潜逃到欧布里斯坦
night:ESCAPE,You can now escape to Obristan with four family members.,你现在可以带着你四个家庭成员潜逃到欧布里斯坦
night:ESCAPE,You can now escape to Obristan with everyone.,你现在可以带着你所有家庭成员潜逃到欧布里斯坦
night:ESCAPE_1,ESCAPE (SELF),潜逃（独自）
night:ESCAPE_2,ESCAPE (SELF+1),潜逃（带一个人）
night:ESCAPE_3,ESCAPE (SELF+2),潜逃（带两个人）
night:ESCAPE_4,ESCAPE (SELF+3),潜逃（带三个人）
night:ESCAPE_5,ESCAPE (SELF+4),潜逃（带四个人）
night:ESCAPE_6,ESCAPE (SELF+5),潜逃（带五个人）
night:HANGINGS_PENALTY,A fine has been assessed for unofficial wall hangings.,因悬挂私人物品而受到了罚款
night:HANGINGS_PENALTY,HANGINGS FINE,壁挂物罚款
night:SELL_WATCH,You sold the digital watch on your way home.,你在回家路上变卖了数码表
night:SELL_WATCH,WATCH PROFIT,变卖金额
night:EASY_MODE,EASY MODE CRUTCH,简易模式补助
night:SNEAK_HOME,You have rushed home amid the panic at work to check on your family.,你上班时在恐惧中冲回家查看你家人的安全
night:SNEAK_HOME,Your information audit is scheduled for tomorrow morning.,你的信息审计被安排在明天早上
note:EZIC_CORMAN,"ARSTOTZKA IS GREAT COUNTRY POISONED BY CORRUPT LEADERS

WAR HAS MADE GOV'T GREEDY AND PARANOID - YOU HAVE SEEN FOR YOURSELF

HELP US FREE ARSTOTZKA FROM ITS SHACKLES


* THE ORDER OF THE EZIC STAR","阿什托兹卡是一个被腐败领导者毒害的伟大国家

战争让政府变得贪婪偏执—你已经见证了自己帮助我们把阿什托兹卡从枷锁中解放出来的历程

*伊兹克星光社"
note:EZIC_HANDLER_POST0,"FIRST AGENT WAS DENIED

SECOND WILL COME IN THREE DAYS

DO NOT MAKE SAME MISTAKE","第一个特工被拒签了

三天之后第二个会过来

不要再犯同样的错误"
note:EZIC_HANDLER_PRE1,"LARGE GIFT WAS MISTAKE

MINISTRY OF INFORMATION NOW INVESTIGATES YOUR CONNECTION TO EZIC

NEXT AGENT COMES TODAY

WILL SOLVE PROBLEM

DENY AT OWN RISK","那一大份礼物是个错误

情报部现在来调查你和伊兹克的联系

今天下一个特工会过来

解决问题

拒签后果自负
"
note:EZIC_HANDLER_POST1,"BOTH AGENTS WERE DENIED

WE CANNOT SUCCEED WITHOUT YOUR HELP

WHEN ARSTOTZKA WAS BORN, THE ORDER FULFILLED SAME ROLE AS TODAY

WHEN TYRANNY ENDS WE WILL DISAPPEAR AGAIN","两个特工都被拒签了

我们没有你的帮助成功不了

阿什托兹卡诞生时 组织扮演着今天一样的角色

专制统治结束后我们又会销声匿迹"
note:EZIC_HANDLER_POST1,"ONLY ONE AGENT APPROVED

WE CANNOT SUCCEED WITHOUT YOUR HELP

WHEN ARSTOTZKA WAS BORN ,THE ORDER FULFILLED SAME ROLE AS TODAY

WHEN TYRANNY ENDS WE WILL DISAPPEAR AGAIN","只有一个特工签证成功了

我们没有你的帮助成功不了

阿什托兹卡诞生时 组织扮演着今天一样的角色

专制统治结束后我们又会销声匿迹"
note:EZIC_HANDLER_POST1,"YOU HAVE DONE WELL

BOTH AGENTS NOW OPERATING

WHEN ARSTOTZKA WAS BORN, THE ORDER FULFILLED SAME ROLE AS TODAY

WHEN TYRANNY ENDS WE WILL DISAPPEAR AGAIN","你做的很好

两个特工都入境了

阿什托兹卡诞生时 组织扮演着今天一样的角色

专制统治结束后我们又会销声匿迹"
note:EZIC_HANDLER_EXT,"BORDER ATTACKS ARE NOT EZIC OPERATIONS

UNKNOWN EXTREMIST GROUPS RESPONSIBLE

THE ORDER AIMS TO WEAKEN CORRUPT POWER CENTERS - NOT INJURE INNOCENTS - EZIC AGENT ARRIVES TODAY TO UNCOVER EXTREMISTS","边境袭击并不是伊兹克的计划

而是由不明极端组织造成的

我们组织只是要消灭专制统治—而不是伤害无辜—伊兹克的特工今天会来调查极端分子"
note:EZIC_POISON_MESSENGER,"ASSASSIN COMING FROM ANTEGRIA

WILL TARGET IMPORTANT EZIC AGENT IN ARSTOTZKA

MUST BE STOPPED

HIS NAME IS KHALED ISTOM

DO NOT FORGET","有刺客从安特格利亚来了

他的目标是在阿什托兹卡境内的伊兹克特工

必须阻止

他的名字是卡莱德 伊斯托姆


别忘了"
note:EZIC_HANDLER_SNIPE,"KHALED IS RETURNING - HE NOW CARRIES INFORMATION ON ALL EZIC AGENTS

CANNOT TAKE CHANCES - YOU MUST KILL HIM TODAY - MAN IN RED - WE WILL PROVIDE OPPORTUNITY

IF SUCCEED, YOU WILL BE CAUGHT - MUST SACRIFICE SELF FOR ARSTOTZKA - FAMILY WILL BE SAFE","卡莱德回来了-他现在携带着所有伊兹克特工的情报

不能冒险-你今天必须杀了他-他穿红色衣服-我们会提供机会

如果成功了 你会被抓住 - 必须为了阿什托兹卡牺牲自己 - 你家人会很安全的"
note:EZIC_HANDLER_SNIPE,"KHALED KILLED TWO EZIC AGENTS - ANOTHER ASSASSIN COMES - MAN IN RED - CARRIES INFO ON ALL EZIC IN ARSTOTZKA

CANNOT TAKE CHANCES - YOU MUST KILL HIM TODAY - WE WILL PROVIDE OPPORTUNITY

IF SUCCEED, YOU WILL BE CAUGHT - MUST SACRIFICE SELF FOR ARSTOTZKA - FAMILY WILL BE SAFE","卡莱德杀了两个伊兹克特工-另一个刺客来了-危险人物-带着所有伊兹克特工的情报

不能冒险-你今天必须杀了他-他穿红色衣服-我们会提供机会

如果成功了 你会被抓住 - 必须为了阿什托兹卡牺牲自己 - 你家人会很安全的
"
note:EZIC_HANDLER_SNIPE,"KHALED DEALT WITH - ANOTHER ASSASSIN COMES - MAN IN RED - CARRIES INFO ON ALL EZIC IN ARSTOTZKA

CANNOT TAKE CHANCES - YOU MUST KILL HIM TODAY - WE WILL PROVIDE OPPORTUNITY

IF SUCCEED, YOU WILL BE CAUGHT - MUST SACRIFICE SELF FOR ARSTOTZKA - FAMILY WILL BE SAFE","卡莱德被解决了-另一个刺客来了-危险人物-带着所有伊兹克特工的情报

不能冒险-你今天必须杀了他-他穿红色衣服-我们会提供机会

如果成功了 你会被抓住 - 必须为了阿什托兹卡牺牲自己 - 你家人会很安全的
"
